objectid,trail_name,surface_cat,use_cat,segment_length_miles,trail_width
55920,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0215413425858401,1
55921,Sunnyland Neighborhood Park,Other,Hiking/Walking,0.0106128737604438,6
55923,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.144434849974414,6
55924,Lake Padden Park,Other,Hiking/Walking,0.0864275756839126,10
55925,Unofficial Trails-Public Works,Native/Dirt,Hiking/Walking,0.0231564082656891,5
55926,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0156918722528491,2
55927,Fairhaven Park,Native/Dirt,Hiking/Walking,0.233826246244335,2
55928,Lake Padden Park,Other,Hiking/Walking,0.0288099707724417,10
55929,Fairhaven Park,Native/Dirt,Hiking/Walking,0.15539485510618,1
55930,Connelly Creek Nature Area,Other,Hiking/Walking,0.102709231700568,6
55931,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.027765603461913,2
55932,Laurel Neighborhood Park,Other,Hiking/Walking,0.112005726119162,4
55933,Northridge Park,Other,Hiking/Walking,0.0446410407528384,8
55934,Barkley Greenway & Trail,Paved,Hiking/Walking,0.0898812354723749,8
55935,Chuckanut Mountain,Native/Dirt,Hiking/Walking,1.08089626048919,2
55936,Civic Athletic Complex,Other,Hiking/Walking,0.0287230207676,8
55937,Cornwall Park,Other,Hiking/Walking,0.0958845869578629,10
55938,Stimpson Family Nature Reserve,Other,Hiking/Walking,4.07159910585523,10
55939,Maritime Heritage Park,Other,Hiking/Walking,0.0414227927004054,10
55940,Big Rock Garden,Other,Hiking/Walking,0.0303267253733276,6
55941,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.132214402350545,3
55942,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.517400176914287,3
55943,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.330331587235026,3
55944,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.0124188183396453,2
55945,Maritime Heritage Park,Native/Dirt,Hiking/Walking,0.0103190552628226,3
55946,Interurban Greenway & Trail,Other,Hiking/Walking,0.116206988755045,10
55947,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.104384091931412,3
55948,Maritime Heritage Park,Other,Hiking/Walking,0.00856833962556191,8
55949,Whatcom Falls Park,Other,Hiking/Walking,0.0713109427926376,8
55950,Boulevard Park,Other,Hiking/Walking,0.33797535668862,10
55951,Lower Padden Trail,Other,Hiking/Walking,0.0168709312066044,8
55952,Barkley Trail,Other,Hiking/Walking,0.0403196365740792,4
55953,Fairhaven Park,Native/Dirt,Hiking/Walking,0.11083703226524701,2
55954,Van Wyck Park,Other,Hiking/Walking,0.365408795829602,12
55955,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0253584409348112,2
55956,Squalicum Creek Park Trails,Other,Hiking/Walking,0.0137004971603793,10
55957,Neighborhood Connector,Other,Hiking/Walking,0.0575887805369035,6
55958,Maritime Heritage Park,Other,Hiking/Walking,0.0333188050840596,8
55960,Interurban Greenway & Trail Trails,Other,Hiking/Walking,0.0429656787913477,10
55961,Sunnyland Neighborhood Park,Other,Hiking/Walking,0.0164067123335168,6
55962,Big Rock Garden,Other,Hiking/Walking,0.0130444642382254,6
55963,Unofficial Trails-Park,Native/Dirt,Hiking/Walking,0.19599096095241,3
55964,Bayview Cemetery,Other,Hiking/Walking,0.55315171381357,8
55965,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0270941275958794,2
55966,Chuckanut Mountain,Native/Dirt,Hiking/Walking,3.17210761336701,2
55967,Chuckanut Mountain,Native/Dirt,Hiking/Walking,1.13075976948033,2
55968,Sehome Hill Arboretum,Other,Hiking/Walking,0.0103522341713012,10
55969,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.286085929321116,3
55970,Connelly Creek Nature Area,Other,Hiking/Walking,0.0843001012497428,6
55971,Sehome Hill Arboretum,Other,Hiking/Walking,0.0133331884236526,3
55972,Klipsun,Native/Dirt,Hiking/Walking,0.0280370850386803,2
55973,Maritime Heritage Park,Other,Hiking/Walking,0.0775545710746907,10
55974,Boulevard Park,Other,Hiking/Walking,0.0539410572502447,10
55975,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0339508827699247,10
55976,Bellingham High School Trail Easement,Other,Hiking/Walking,0.141155599540291,10
55977,Lake Padden Park,Other,Hiking/Walking,0.00775588053988976,6
55978,Lower Padden Open Space & Trail Trails,Other,Hiking/Walking,0.013986255056782,8
55979,Big Rock Garden,Other,Hiking/Walking,0.015535060561796,6
55980,Galbraith (County),Native/Dirt,Hiking/Walking,0.286697578194892,3
55981,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0747680352197828,1
55982,Sehome Hill Arboretum,Other,Hiking/Walking,0.0340035748279955,20
55984,Woodstock Farm,Native/Dirt,Hiking/Walking,0.0484232225513823,3
55985,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.183930937246413,2
55986,Whatcom Falls Park,Other,Hiking/Walking,0.0508427160085727,8
55987,Big Rock Park,Other,Hiking/Walking,0.113879423587338,6
55988,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0206845426628752,3
55989,Pacific View Open Space,Other,Hiking/Walking,0.0670340682862268,6
55990,Bakerview Open Space Trails,Other,Hiking/Walking,0.342995529584228,10
55991,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.160575305220102,10
55992,Cornwall Park,Other,Hiking/Walking,0.00979181764675583,10
55993,Interurban Greenway & Trail,Other,Hiking/Walking,0.0750069593011201,10
55994,Riley Open Space,Native/Dirt,Hiking/Walking,1.49203365740671,3
55995,Cornwall Memorial Park Trails,Other,Hiking/Walking,0.189086836277692,4
55996,Whatcom Creek Trail,Other,Hiking/Walking,0.00627805452270555,10
55997,WWU,Other,Hiking/Walking,0.264429046768334,20
55998,Municipal Trail,Native/Dirt,Hiking/Walking,0.0956439554389793,1
55999,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0590493770285444,8
56000,Fairhaven Park,Native/Dirt,Hiking/Walking,0.177584545076295,2
56001,Lake Padden Park,Native/Dirt,Hiking/Walking,0.0318644163033775,3
56002,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.726392293472813,3
56003,Cornwall Park,Other,Hiking/Walking,0.0338562817361165,6
56004,Boulevard Park,Other,Hiking/Walking,0.268428530372851,10
56005,Roosevelt Park,Other,Hiking/Walking,0.0501588625730028,6
56006,Connelly Creek,Other,Hiking/Walking,0.00442282263953012,8
56007,St. Paul - Toledo Trail,Other,Hiking/Walking,0.093338542587623,6
56008,Klipsun,Other,Hiking/Walking,0.158914792713629,10
56009,Boulevard Park,Other,Hiking/Walking,0.0632644378873321,10
56010,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0231245649329918,10
56011,Port Of Bellingham,Other,Hiking/Walking,0.0452944834042827,12
56012,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0822757507427866,3
56013,Birchwood Neighborhood Park,Other,Hiking/Walking,0.040433870086251,6
56014,Cornwall Park,Other,Hiking/Walking,0.00387166010569734,10
56015,Broadway Park,Other,Hiking/Walking,0.0460982511016159,6
56016,Lake Padden Park,Other,Hiking/Walking,0.159616213217121,6
56017,Clark's Point,Native/Dirt,Hiking/Walking,0.413688985681813,3
56018,Railroad Greenway & Trail,Other,Hiking/Walking,0.0957870019667012,10
56019,East Meadow Trails,Other,Hiking/Walking,0.0779685532150486,6
56020,Fairhaven Park Trails,Other,Hiking/Walking,0.124128515445813,6
56021,Interurban Greenway & Trail,Other,Hiking/Walking,0.0200783738026456,8
56022,Galbraith Open Space,Native/Dirt,Hiking/Walking,0.215977478790554,3
56023,Waypoint Park,Other,Hiking/Walking,0.0119613824316118,6
56024,Marine Drive Trailhead Area,Other,Hiking/Walking,0.0247745391736458,6
56025,Big Rock Garden,Other,Hiking/Walking,0.00984581876169815,6
56026,Samish Heights Open Space,Other,Hiking/Walking,0.0359585330764432,6
56027,South Bay Trail,Other,Hiking/Walking,0.105924925546181,14
56028,Chuckanut Mountain,Other,Hiking/Walking,0.0695312379291265,3
56029,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0410338257554364,4
56030,Lake Padden Park,Native/Dirt,Hiking/Walking,0.222086647224797,3
56031,Railroad Greenway & Trail,Other,Hiking/Walking,0.0353279169516885,6
56032,Whatcom Creek Trail,Other,Hiking/Walking,0.0168568578410367,10
56033,Interurban Greenway & Trail,Other,Hiking/Walking,0.272464768917141,10
56034,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0154914730051776,2
56035,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.122418448271854,8
56036,Maritime Heritage Park,Other,Hiking/Walking,0.0587152035788489,6
56037,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.648656277214962,2
56038,Sehome Hill Arboretum,Other,Hiking/Walking,0.0274020828196576,10
56039,Cornwall Park,Native/Dirt,Hiking/Walking,0.15321816076441,3
56040,Sehome Hill Arboretum,Other,Hiking/Walking,0.246026490392016,6
56041,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.312022831213058,4
56042,Fouts Neighborhood Park,Other,Hiking/Walking,0.0415552143945766,6
56043,Cornwall Park,Other,Hiking/Walking,0.0238517387673694,10
56044,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.303255999389276,2
56045,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.727506415584413,2
56046,Whatcom Falls Park,Other,Hiking/Walking,0.204876186301563,4
56047,Squalicum Creek Park,Other,Hiking/Walking,0.0348069618913467,10
56048,Arroyo Nature Area,Other,Hiking/Walking,0.125940832044937,4
56049,Fairhaven Park,Native/Dirt,Hiking/Walking,0.157366816796732,2
56050,Bay to Baker Greenway & Trail,Other,Hiking/Walking,0.248286919423837,10
56051,Squalicum Creek Park,Other,Hiking/Walking,0.127141089607956,6
56052,Van Wyck Park,Other,Hiking/Walking,0.0536303796882049,12
56053,Salmon Woods Open Space,Other,Hiking/Walking,0.242194608805286,6
56054,Whatcom Creek Trail,Other,Hiking/Walking,0.27244437274469,8
56055,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.662977847672197,2
56056,Woodstock Farm,Other,Hiking/Walking,0.0441146022019522,3
56057,Arroyo Nature Area,Wood/Boardwalk,Hiking/Walking,0.251453597333169,4
56058,Lake Padden Open Space,Other,Hiking/Walking,0.438672602411427,10
56059,Waypoint Park Trails,Other,Hiking/Walking,0.0224107218465768,6
56060,Chuckanut Mountain,Native/Dirt,Hiking/Walking,1.2266924019472,2
56061,Maritime Heritage Park,Other,Hiking/Walking,0.0321739596452372,6
56062,Fouts Neighborhood Park,Other,Hiking/Walking,0.0167566958189422,6
56063,Lake Padden Park,Native/Dirt,Hiking/Walking,0.371774800660653,3
56064,Lake Padden Park,Native/Dirt,Hiking/Walking,0.463412930674075,3
56065,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.101151546536821,2
56066,Lake Padden Park,Other,Hiking/Walking,0.950760278063302,10
56067,Fairhaven Park,Native/Dirt,Hiking/Walking,0.159862447664164,2
56068,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.2699251198184,3
56069,Klipsun,Other,Hiking/Walking,0.092740238060685,6
56070,Broadway Park,Other,Hiking/Walking,0.0507780555892331,6
56071,Squalicum Creek Park,Other,Hiking/Walking,0.575438327533813,10
56072,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.0175527144602735,2
56073,Whatcom Falls Park,Other,Hiking/Walking,0.21986478513119,10
56074,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0509939162064038,8
56075,Squalicum Creek Park,Other,Hiking/Walking,0.0858473502655577,10
56076,Big Rock Garden,Other,Hiking/Walking,0.00636048334270489,6
56077,Port Of Bellingham,Other,Hiking/Walking,0.364403875186383,12
56078,Waypoint Park Trails,Other,Hiking/Walking,0.0117923776990667,6
56079,Boulevard Park,Other,Hiking/Walking,0.0160754646955917,10
56080,Elizabeth Park,Other,Hiking/Walking,0.0669503655186149,6
56081,Boulevard Park,Other,Hiking/Walking,0.0428150853084665,6
56082,Bakerview Open Space,Other,Hiking/Walking,0.116682473389967,10
56083,Sehome Hill Arboretum,Other,Hiking/Walking,0.0260536601686433,6
56084,Fairhaven Park,Native/Dirt,Hiking/Walking,0.10170904855987,2
56086,Northridge Park,Other,Hiking/Walking,0.0695330167973985,8
56087,Whatcom Falls Park,Other,Hiking/Walking,0.0255130137460557,6
56088,Right-of-Way Trails,Native/Dirt,Hiking/Walking,0.051135272138197,2
56089,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0350984168185147,2
56090,Railroad Trail,Other,Hiking/Walking,0.217343613382214,10
56091,Cornwall Park,Other,Hiking/Walking,0.179582530491419,3
56092,Zuanich Park (Port),Other,Hiking/Walking,0.446606117417322,12
56093,Sunnyland Neighborhood Park,Other,Hiking/Walking,0.0272445719133068,6
56094,Salmon Woods Open Space,Other,Hiking/Walking,0.109460539331758,6
56095,Lake Padden Park,Other,Hiking/Walking,0.0304723544526948,6
56096,Post Point Treatment Plant Open Space,Other,Hiking/Walking,0.180531531401473,6
56097,Fairhaven Park,Native/Dirt,Hiking/Walking,0.190819056014995,2
56098,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.00421431153088758,10
56099,Right-of-Way Trails,Other,Hiking/Walking,0.0363513689663157,6
56100,Interurban Greenway & Trail,Other,Hiking/Walking,0.066868995466612,10
56102,Cornwall Park,Other,Hiking/Walking,0.137032210650618,10
56104,Cornwall Park,Other,Hiking/Walking,0.036147870200351,6
56105,Maritime Heritage Park,Other,Hiking/Walking,0.014076656652855,6
56106,Connelly Creek Nature Area,Other,Hiking/Walking,0.0286021191824889,6
56107,Birch Falls,Gravel/Crushed,Hiking/Walking,0.118479466353627,6
56108,Sunset,Gravel/Crushed,Hiking/Walking,0.512276935824973,8
56109,Civic Athletic Complex,Other,Hiking/Walking,0.0587717538854587,10
56110,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0558986036509652,8
56111,Roosevelt Neighborhood Park,Other,Hiking/Walking,0.00925433407206042,5
56112,Marine Drive Trailhead Area,Other,Hiking/Walking,0.475670638196467,6
56113,Chuckanut Mountain,Other,Hiking/Walking,0.141006079267,3
56114,Chuckanut Mountain,Other,Hiking/Walking,0.237304404799898,3
56115,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.0148524192794165,2
56116,Whatcom Falls Park,Other,Hiking/Walking,0.0584612667674275,10
56117,Woodstock Farm,Other,Hiking/Walking,0.110128242681665,6
56118,Maritime Heritage Park,Other,Hiking/Walking,0.0455616635193753,10
56119,Cornwall Park,Other,Hiking/Walking,0.0262760409534386,10
56120,Bayview Cemetery,Other,Hiking/Walking,0.0637389805012342,6
56121,Boulevard Park,Other,Hiking/Walking,0.0116537738078119,6
56122,Squalicum Creek Park,Other,Hiking/Walking,0.0308568373702949,6
56123,Waypoint Park Trails,Other,Hiking/Walking,0.0107046642797521,6
56124,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0228134955178206,10
56125,Lake Padden Park,Native/Dirt,Hiking/Walking,0.0668702086943951,3
56126,Boulevard Park,Other,Hiking/Walking,0.0120550092704361,4
56127,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.0215108588105441,2
56128,Woodstock Farm,Other,Hiking/Walking,0.00448211875810805,3
56129,WWU,Other,Hiking/Walking,0.177309579231946,20
56130,Cornwall Park,Other,Hiking/Walking,0.0994486868013552,10
56131,Maritime Heritage Park,Other,Hiking/Walking,0.048847510412826,10
56132,Northridge Park,Other,Hiking/Walking,0.083318930355925,8
56133,North Samish Crest Open Space,Other,Hiking/Walking,0.306020975578088,10
56134,Memorial Park,Other,Hiking/Walking,0.0357276720037996,10
56135,Nbhd Connectors-Park,Other,Hiking/Walking,0.0374601204638037,4
56137,Van Wyck Park,Other,Hiking/Walking,0.165095496200301,12
56138,Northridge Park,Other,Hiking/Walking,0.0405667660985092,3
56139,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0829485451897506,3
56140,Big Rock Park,Other,Hiking/Walking,0.00642619967076497,6
56141,Maritime Heritage Park,Other,Hiking/Walking,0.0077498963736514,6
56142,Post Point Treatment Plant Open Space Trails,Other,Hiking/Walking,0.159368607286376,6
56143,Whatcom Falls Park,Other,Hiking/Walking,0.103552263678455,6
56144,Big Rock Garden,Other,Hiking/Walking,0.0243560816053707,6
56145,Laurel St Crooked Path,Other,Hiking/Walking,0.0167232457752547,5
56146,Cornwall Park,Other,Hiking/Walking,0.00297437337921863,10
56147,Cornwall Park,Other,Hiking/Walking,0.022169172912239,10
56148,Klipsun,Other,Hiking/Walking,0.316694115094428,10
56149,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0160349736710375,2
56150,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0179812696768612,3
56151,Civic Athletic Complex,Other,Hiking/Walking,0.161290162554748,6
56152,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.781485474731196,3
56153,Klipsun Greenway & Trail,Other,Hiking/Walking,0.0451008740671365,6
56154,Fairhaven Park,Other,Hiking/Walking,0.0306295525533653,10
56156,Salmon Woods Open Space,Other,Hiking/Walking,0.00210936162601952,6
56157,Galbraith Open Space,Other,Hiking/Walking,0.0282694795423541,10
56158,Railroad Greenway & Trail,Other,Hiking/Walking,0.0125231032471551,6
56159,Lake Padden Park,Other,Hiking/Walking,0.0285941626071051,6
56160,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0187133255071757,8
56161,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.0262024953638826,2
56162,Northridge Park,Other,Hiking/Walking,0.0101725325417564,8
56163,Roosevelt Neighborhood Park,Other,Hiking/Walking,0.0216645452542868,5
56164,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.175536619438646,3
56165,Brentwood Trail Connector,Other,Hiking/Walking,0.0606386820789828,5
56166,Big Rock Garden,Other,Hiking/Walking,0.012170960615385,6
56167,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.111182978902766,3
56168,Cornwall Park,Other,Hiking/Walking,0.012304055650601,3
56169,Fairhaven Park,Native/Dirt,Hiking/Walking,0.202401139787723,1
56170,Interurban Greenway & Trail,Other,Hiking/Walking,0.14569579018307,6
56171,Interurban Greenway & Trail,Other,Hiking/Walking,0.0467645695219214,10
56172,Big Rock Garden,Other,Hiking/Walking,0.0211482355401043,6
56173,Forest & Cedar Neighborhood Park,Other,Hiking/Walking,0.0063852049551141,5
56174,North Creek Open Space,Other,Hiking/Walking,0.219817567910556,10
56175,Cornwall Park,Other,Hiking/Walking,0.0946540785513324,10
56176,Cornwall Park,Other,Hiking/Walking,0.0230791965120234,10
56177,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.116439920131877,2
56178,Northridge Park,Other,Hiking/Walking,0.114199279426654,8
56179,Whatcom Falls Park,Native/Dirt,Hiking/Walking,0.407645081199215,6
56180,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.133540894695783,3
56181,Elizabeth Park,Other,Hiking/Walking,0.0780105499667768,6
56183,WWU,Other,Hiking/Walking,0.0700284742046454,20
56184,Interurban Greenway & Trail,Native/Dirt,Hiking/Walking,0.246884722888778,3
56185,Elizabeth Park,Other,Hiking/Walking,0.0477797686606812,6
56186,Whatcom Falls Park,Other,Hiking/Walking,0.00680879106443424,8
56187,Big Rock Garden,Other,Hiking/Walking,0.00719948472904778,6
56188,Barkley Greenway & Trail,Other,Hiking/Walking,0.0477668933169202,10
56189,Arroyo Nature Area,Other,Hiking/Walking,0.385355194814001,10
56191,Sunnyland Neighborhood Park,Other,Hiking/Walking,0.0575333054560825,6
56192,Whatcom Falls Park,Other,Hiking/Walking,0.481340783819115,10
56193,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0907651807581623,2
56194,Barkley Greenway & Trail,Other,Hiking/Walking,0.233604353294573,4
56195,Cornwall Park,Other,Hiking/Walking,0.0739566844129143,6
56196,Whatcom Falls Park,Other,Hiking/Walking,0.0355642355119058,10
56548,Vista Park Trail,Native/Dirt,Hiking/Walking,3.16625055811596,2
56549,White-tail Trail,Gravel/Crushed,Hiking/Walking,1.27738668285277,12
56550,Center Road Trail,Native/Dirt,Hiking/Walking,3.52440732561785,12
56551,Bradley Truck Trail,Native/Dirt,Motorized,5.06191307971702,4
56560,Bay Ave Trail,Paved,Hiking/Walking,0.998805618214371,6
56648,State Trail,Paved,Hiking/Walking,0.102933447313736,10
57325,Freeland Trail,Paved,Hiking/Walking,0.768755408960593,8
60982,Myra Rd Trail,Paved,Other/Multi,0.131310748252576,10
60983,Myra Rd Trail,Paved,Other/Multi,0.0800769749621614,10
60989,Edison Elementary School Trail,Paved,Other/Multi,0.12519789715242,10
60991,Comeford Park,Paved,Hiking/Walking,0.282768224112248,6
