objectid,trail_name,county,region,is_motorized,segment_length_miles
55540,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.165633735466349
55541,Northridge Park,Whatcom,Western WA,Non-Motorized,0.0306281231029647
55542,Chuckanut Bay Open Space (South),Whatcom,Western WA,Non-Motorized,0.148271077963543
55543,Big Rock Garden,Whatcom,Western WA,Non-Motorized,0.0445412794775301
55544,Big Rock Garden,Whatcom,Western WA,Non-Motorized,0.0183498094803387
55545,Little Squalicum Park,Whatcom,Western WA,Non-Motorized,0.234077142799601
55546,Memorial Park,Whatcom,Western WA,Non-Motorized,0.151481332136725
55547,Old Village Trail,Whatcom,Western WA,Non-Motorized,0.0632026362634493
55548,Bayview Cemetery,Whatcom,Western WA,Non-Motorized,0.0542687037243337
55549,Boulevard Park,Whatcom,Western WA,Non-Motorized,0.0151663775521283
55550,Samish Crest Open Space,Whatcom,Western WA,Non-Motorized,0.124519758498167
55551,Barkley Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.125720039779344
55552,Whatcom Creek Greenway & Trail Trails,Whatcom,Western WA,Non-Motorized,0.0615395903971365
55553,Municipal Trail,Whatcom,Western WA,Non-Motorized,0.290519466930154
55554,Boulevard Park,Whatcom,Western WA,Non-Motorized,0.147717381741812
55555,Post Point Treatment Plant Open Space Trails,Whatcom,Western WA,Non-Motorized,0.0157907174517384
55556,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,0.0822576175261734
55557,Samish Crest Open Space,Whatcom,Western WA,Non-Motorized,0.295854171634724
55558,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.13069545582589
55559,Cordata Park,Whatcom,Western WA,Non-Motorized,0.0188857162800643
55560,Cornwall Park,Whatcom,Western WA,Non-Motorized,0.00514316298044658
55562,Padden Gorge,Whatcom,Western WA,Non-Motorized,0.0195866705654665
55563,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.593733938797435
55564,Boulevard Park,Whatcom,Western WA,Non-Motorized,0.0253666080350962
55565,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.149370629843187
55566,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.388865389791031
55567,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.0759855018039129
55568,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.0402957276903705
55569,Little Squalicum Park,Whatcom,Western WA,Non-Motorized,0.148576381042413
55570,Arroyo Nature Area,Whatcom,Western WA,Non-Motorized,0.0294317923516893
55571,Harriet Spanel Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0726340271059899
55572,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.0209892111141375
55573,Maritime Heritage Park,Whatcom,Western WA,Non-Motorized,0.0610586616111744
55574,Happy Valley Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.00682362440105436
55575,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.0529157468419965
55576,Ridgemont Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0530671061754157
55577,Samish Crest Open Space,Whatcom,Western WA,Non-Motorized,0.0555147692491139
55578,Lower Padden Trail,Whatcom,Western WA,Non-Motorized,0.077565115133614
55579,Unofficial Trails-Public Works,Whatcom,Western WA,Non-Motorized,0.109925264616412
55580,Whatcom Creek Greenway & Trail Trails,Whatcom,Western WA,Non-Motorized,0.0440121062276578
55581,Squalicum Creek Park,Whatcom,Western WA,Non-Motorized,0.0124083519571976
55582,Samish Crest Open Space,Whatcom,Western WA,Non-Motorized,0.286351716684937
55583,Northridge Park,Whatcom,Western WA,Non-Motorized,0.0386536766499166
55584,Civic Athletic Complex,Whatcom,Western WA,Non-Motorized,0.0447489161725282
55585,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.0115010801625439
55586,Salmon Woods Open Space,Whatcom,Western WA,Non-Motorized,0.133271582337076
55587,Whatcom Creek Greenway & Trail Trails,Whatcom,Western WA,Non-Motorized,0.129866943575473
55588,Cordata Park,Whatcom,Western WA,Non-Motorized,0.0700456703604037
55589,Bay to Baker Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.0275157860907784
55590,Port Of Bellingham,Whatcom,Western WA,Non-Motorized,0.233715248664566
55591,Aldrich School Easement,Whatcom,Western WA,Non-Motorized,0.392792732209328
55592,Woodstock Farm,Whatcom,Western WA,Non-Motorized,0.0356884468734165
55593,Spring Creek Nature Area,Whatcom,Western WA,Non-Motorized,0.0827819862474684
55594,Civic Athletic Complex,Whatcom,Western WA,Non-Motorized,0.11990384949194
55595,Zuanich Park (Port),Whatcom,Western WA,Non-Motorized,0.318788866623691
55596,Civic Athletic Complex,Whatcom,Western WA,Non-Motorized,0.0103456649685853
55597,Memorial Park,Whatcom,Western WA,Non-Motorized,0.126308218622177
55598,Lakeway Community Garden,Whatcom,Western WA,Non-Motorized,0.144412277446832
55599,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.0543347900056934
55600,Railroad Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.106550013450413
55601,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.0158862560110594
55602,Interurban-County,Whatcom,Western WA,Non-Motorized,0.179170359326582
55603,Big Rock Garden,Whatcom,Western WA,Non-Motorized,0.011846876787723
55604,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.0456648010442142
55605,Whatcom Creek Greenway & Trail Trails,Whatcom,Western WA,Non-Motorized,0.135268507587257
55606,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.0832888973297246
55607,Happy Valley Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0564944590150366
55608,Bay to Baker Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.165192567175157
55609,Cornwall Park,Whatcom,Western WA,Non-Motorized,0.0408147805139064
55610,Taylor Dock Lease (DNR),Whatcom,Western WA,Non-Motorized,0.0300279550184375
55611,Municipal Trail,Whatcom,Western WA,Non-Motorized,0.146341139019902
55612,Squalicum Corridor,Whatcom,Western WA,Non-Motorized,0.69715023808804
55613,Unofficial Trails-Public Works,Whatcom,Western WA,Non-Motorized,0.0202002472225723
55614,Interurban Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.091153720604935
55615,Whatcom Falls Park Trails,Whatcom,Western WA,Non-Motorized,0.266069287474991
55616,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.0140713537955378
55617,Railroad Trail,Whatcom,Western WA,Non-Motorized,0.0194586297009236
55618,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.373364858180419
55619,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,0.344192896284974
55620,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.106792454652054
55621,Woodstock Farm,Whatcom,Western WA,Non-Motorized,0.0124828745826145
55622,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.134587428950555
55623,South Bay Greenway & Trail Trails,Whatcom,Western WA,Non-Motorized,0.221836628260854
55624,Railroad Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.0879924900587252
55625,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.117441858023295
55626,Salmon Woods Open Space,Whatcom,Western WA,Non-Motorized,0.095145180631891
55627,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.014876955953047
55628,Civic Athletic Complex,Whatcom,Western WA,Non-Motorized,0.026040698830998
55629,Boulevard Park,Whatcom,Western WA,Non-Motorized,0.128170883714706
55630,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.521020203417573
55631,Cornwall Park,Whatcom,Western WA,Non-Motorized,0.147853759004787
55632,Northridge Park,Whatcom,Western WA,Non-Motorized,0.0182004403073973
55633,Sunnyland Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0245074735006253
55634,Squalicum Creek Park,Whatcom,Western WA,Non-Motorized,0.121305370396043
55635,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.056199955344571
55636,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.0257599641726212
55637,Boulevard Park,Whatcom,Western WA,Non-Motorized,0.178307470573027
55638,Right-of-Way Trails,Whatcom,Western WA,Non-Motorized,0.0894268728606704
55639,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.122436614860247
55640,Maritime Heritage Park,Whatcom,Western WA,Non-Motorized,0.0507141415879351
55641,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.154576020747756
55642,Central Waterfront Walkway Trails,Whatcom,Western WA,Non-Motorized,0.785432628013862
55643,East Meadow Trails,Whatcom,Western WA,Non-Motorized,0.0332637785404612
55644,Connelly Creek Nature Area Trails,Whatcom,Western WA,Non-Motorized,0.0572712554784295
55645,Woodstock Farm,Whatcom,Western WA,Non-Motorized,0.0581795490474595
55646,Old Village Trail ROW 2,Whatcom,Western WA,Non-Motorized,0.0693793190524038
55647,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.426916862728434
55648,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.122357282333506
55649,Pacific View Open Space,Whatcom,Western WA,Non-Motorized,0.0348351293557666
55650,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,0.0999042533138557
55651,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.204285583903007
55652,Bay To Baker,Whatcom,Western WA,Non-Motorized,0.0628257420886225
55653,Elizabeth Park,Whatcom,Western WA,Non-Motorized,0.024440956211137
55654,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,1.01385375777317
55655,Northridge Park,Whatcom,Western WA,Non-Motorized,0.102215179201587
55656,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.0036782738400306
55657,Maritime Heritage Park,Whatcom,Western WA,Non-Motorized,0.024133438333442
55658,Northridge Park,Whatcom,Western WA,Non-Motorized,0.343326051165105
55659,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.871294292953207
55660,Memorial Park,Whatcom,Western WA,Non-Motorized,0.0523574538637613
55661,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.00890117979180235
55662,Bakerview Open Space,Whatcom,Western WA,Non-Motorized,0.0474277150485161
55663,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.0618390123580132
55664,Birchwood Park,Whatcom,Western WA,Non-Motorized,0.0422393163767355
55665,Unofficial Trails-Private,Whatcom,Western WA,Non-Motorized,0.0315783150425492
55666,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.0406955787309901
55667,Julianna Park,Whatcom,Western WA,Non-Motorized,0.259716479624531
55668,Roosevelt Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0172348836116486
55669,Fouts Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0126733895536532
55670,Neighborhood Connector,Whatcom,Western WA,Non-Motorized,0.0435418123685865
55671,Galbraith (County),Whatcom,Western WA,Non-Motorized,0.424849272183373
55672,Cornwall Memorial Park Trails,Whatcom,Western WA,Non-Motorized,0.0897050190724659
55673,Cornwall Park,Whatcom,Western WA,Non-Motorized,0.00475950516277757
55674,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.0196957454802705
55675,Salmon Woods Open Space,Whatcom,Western WA,Non-Motorized,0.323847980173622
55676,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,0.215660471550772
55677,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.00924982077014527
55678,Big Rock Garden,Whatcom,Western WA,Non-Motorized,0.0090238177560741
55679,Civic Athletic Complex,Whatcom,Western WA,Non-Motorized,0.0114803118065944
55680,Highland Heights Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.00512144417112841
55681,Maritime Heritage Park,Whatcom,Western WA,Non-Motorized,0.0333523796594143
55682,Galbraith Mountain Open Space,Whatcom,Western WA,Non-Motorized,0.221184073371506
55683,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.116449572642775
55684,Right-of-Way Trails,Whatcom,Western WA,Non-Motorized,0.0171321462391603
55685,Railroad Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.0172650859589736
55686,Chuckanut Heights Private Open Space,Whatcom,Western WA,Non-Motorized,0.178927545481003
55687,Cornwall Park,Whatcom,Western WA,Non-Motorized,0.141069578161487
55688,Harriet Spanel Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0123976103427756
55689,Interurban Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.289920571141615
55690,Cornwall Tot Lot,Whatcom,Western WA,Non-Motorized,0.00347736597942091
55691,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.141512581758404
55692,Birch Street Private Open Space,Whatcom,Western WA,Non-Motorized,0.054355101860164
55693,Railroad Trail,Whatcom,Western WA,Non-Motorized,0.0139841012330023
55694,Railroad Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.131974944420453
55695,Sunset Pond,Whatcom,Western WA,Non-Motorized,0.00573877651733469
55696,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.0775883931499689
55697,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.0163454437375816
55698,Northridge Park,Whatcom,Western WA,Non-Motorized,0.168398835020907
55699,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.212305214295807
55700,Roosevelt Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0512369165033112
55701,Lazy E Ranch Open Space,Whatcom,Western WA,Non-Motorized,0.0495195426742194
55702,Big Rock Park,Whatcom,Western WA,Non-Motorized,0.031098810436157
55703,Northridge Park,Whatcom,Western WA,Non-Motorized,0.0464648035568794
55704,South Bay Greenway & Trail Trails,Whatcom,Western WA,Non-Motorized,0.0786440547904147
55705,Barkley Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.0143247864064403
55706,Harriet Spanel Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0313686907273132
55707,Chuckanut Bay Open Space (North),Whatcom,Western WA,Non-Motorized,0.159904725238229
55708,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.155944598071775
55709,Civic Athletic Complex,Whatcom,Western WA,Non-Motorized,0.0638711570858016
55710,Big Rock Park,Whatcom,Western WA,Non-Motorized,0.0200118092455531
55711,Galbraith (County),Whatcom,Western WA,Non-Motorized,0.24362694223978
55712,Boulevard Park,Whatcom,Western WA,Non-Motorized,0.0517389229491031
55713,19th Street Connector,Whatcom,Western WA,Non-Motorized,0.052604638716599
55714,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.0229528185002395
55715,Neighborhood Connector,Whatcom,Western WA,Non-Motorized,0.163257701649973
55716,Nbhd Connectors-Private,Whatcom,Western WA,Non-Motorized,0.0265339432414875
55717,Big Rock Garden,Whatcom,Western WA,Non-Motorized,0.0116274394749569
55718,Sunset Pond Park,Whatcom,Western WA,Non-Motorized,0.492894520124342
55719,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.761143033389535
55720,Cornwall Park,Whatcom,Western WA,Non-Motorized,0.0203795061209237
55721,Nbhd Connectors-Street,Whatcom,Western WA,Non-Motorized,0.0369247431964806
55722,Arroyo Nature Area,Whatcom,Western WA,Non-Motorized,0.322861770186001
55723,Right-of-Way Trails,Whatcom,Western WA,Non-Motorized,0.217606183961385
55724,Cornwall Park,Whatcom,Western WA,Non-Motorized,0.0801094164679179
55725,Little Squalicum Park,Whatcom,Western WA,Non-Motorized,0.0584572348201032
55726,Happy Valley Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.033904814081636
55727,Waypoint Park Trails,Whatcom,Western WA,Non-Motorized,0.0175589983486194
55728,Railroad Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.0877630196382939
55729,Post Point Treatment Plant Open Space,Whatcom,Western WA,Non-Motorized,0.144012921662243
55730,South Bay Greenway & Trail Trails,Whatcom,Western WA,Non-Motorized,0.650184282840686
55732,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,0.327243383484034
55733,Cornwall Park,Whatcom,Western WA,Non-Motorized,0.399253685268094
55734,Northridge Park,Whatcom,Western WA,Non-Motorized,0.0689450002365617
55735,Right-of-Way Trails,Whatcom,Western WA,Non-Motorized,0.0102718256910036
55736,Big Rock Park,Whatcom,Western WA,Non-Motorized,0.0584362180267001
55737,Bayview Cemetery,Whatcom,Western WA,Non-Motorized,0.0396240464558826
55738,Unofficial Trails-Private,Whatcom,Western WA,Non-Motorized,0.0161603896334176
55739,Klipsun,Whatcom,Western WA,Non-Motorized,0.0247025531642195
55740,Harriet Spanel Neighborhood Park,Whatcom,Western WA,Non-Motorized,0.0389735735715271
55741,Municipal Trail,Whatcom,Western WA,Non-Motorized,0.179353843490096
55742,Waypoint Park,Whatcom,Western WA,Non-Motorized,0.0134957671544478
55743,Civic Athletic Complex,Whatcom,Western WA,Non-Motorized,0.0330773781863581
55744,Boulevard Park,Whatcom,Western WA,Non-Motorized,0.0155436584460168
55745,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,0.0680242614189055
55746,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.111866067506298
55747,Unofficial Trails-Public Works,Whatcom,Western WA,Non-Motorized,0.0217039440308244
55748,Interurban Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.0490222610309581
55749,Broadway Park,Whatcom,Western WA,Non-Motorized,0.0687679152669256
55750,Whatcom Creek Trail,Whatcom,Western WA,Non-Motorized,0.025444200895112
55751,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.0238918540390477
55752,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.12557256044299
55753,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.305382827676712
55754,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,0.602859070087209
55755,King / Queen Mountain Greenway,Whatcom,Western WA,Non-Motorized,0.0188941160278592
55756,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.0663906651737267
55757,Railroad Trail,Whatcom,Western WA,Non-Motorized,0.0574268001082096
55758,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.0286493990448778
55759,Big Rock Park,Whatcom,Western WA,Non-Motorized,0.176733210844449
55760,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.0838494918344278
55761,Riley Open Space,Whatcom,Western WA,Non-Motorized,0.00234827927131339
55762,Bay to Baker Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.389597563666579
55763,Big Rock Garden,Whatcom,Western WA,Non-Motorized,0.020189036947313
55764,Northridge Park,Whatcom,Western WA,Non-Motorized,0.00879868044718288
55765,Railroad Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.124920231181972
55766,Samish Crest Open Space,Whatcom,Western WA,Non-Motorized,0.638590798602413
55767,Lake Padden Park,Whatcom,Western WA,Non-Motorized,0.433840495247399
55768,Connelly Creek Nature Area,Whatcom,Western WA,Non-Motorized,0.0750852967642963
55769,Woodstock Farm,Whatcom,Western WA,Non-Motorized,0.10168794302936
55770,Barkley Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.109966942857749
55771,Right-of-Way Trails,Whatcom,Western WA,Non-Motorized,0.0512892008123437
55772,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.00798197377119402
55773,Chuckanut Mountain,Whatcom,Western WA,Non-Motorized,0.261878236822421
55774,Sehome Hill Arboretum,Whatcom,Western WA,Non-Motorized,0.22045876450651
55775,Fairhaven Park,Whatcom,Western WA,Non-Motorized,0.0678910781834153
55776,Roosevelt Park,Whatcom,Western WA,Non-Motorized,0.0719518385692741
55777,Railroad Greenway & Trail,Whatcom,Western WA,Non-Motorized,0.0306684642436245
55778,Whatcom Falls Park,Whatcom,Western WA,Non-Motorized,0.0118956405182936
